44.1 504 5,0.32072452636968757 0.0275968266244515 0.18102908898553377 0.0211818386758383
29.4 420 5,0.46351766513056836 0.02432910115553851 0.2883018127679757 0.026315757151114522
73.5 210 6,0.08678955453149001 0.019074852935515068 0.044898513704565705 0.010742256617857581
73.5 336 2,0.6107910906298004 0.03225635007513418 0.4249378349103998 0.03741489448595841
44.1 336 5,0.24116743471582178 0.025315784466605873 0.13311129357114745 0.017171052229996597
29.4 630 8,0.49923195084485406 0.021823170645640304 0.3169564154050807 0.024754247016784938
73.5 168 5,0.07680491551459293 0.01938278223240382 0.03966191055047102 0.010432785534690143
29.4 504 3,0.6577060931899642 0.022559968612452845 0.4624249677717089 0.02874882781412705
29.4 630 2,0.7938556067588327 0.022276073787155137 0.6467371183827193 0.03663687334515818
14.7 630 6,0.7051715309779825 0.017443867603367257 0.5259957770545576 0.026586225515792806
44.1 336 2,0.7181259600614438 0.028518511668277777 0.5385880051202839 0.040165202567571695
73.5 420 3,0.315284178187404 0.031242140075393724 0.18884162233072332 0.0223848322219726
44.1 420 3,0.5418586789554531 0.03307876344886286 0.349347493077866 0.029217394087280666
73.5 630 6,0.1502816180235535 0.015803159630859216 0.07382855379574521 0.009653090492885001
44.1 210 4,0.20614439324116748 0.03449147908048706 0.11462299054375376 0.02239439504117334
14.7 210 3,0.7070660522273424 0.03272141801706751 0.5178517015882695 0.04177383309785706
29.4 210 4,0.3821812596006145 0.03559309169399982 0.22881400156851148 0.03103312663369294
44.1 420 7,0.27073732718894 0.022581167637664205 0.14932310451877065 0.01676023549994253
44.1 336 7,0.23175883256528415 0.02480565432521221 0.12675083191000883 0.016252399661443373
73.5 420 2,0.6319508448540707 0.029514481168073734 0.4443837593639271 0.03557961894682705
14.7 336 8,0.6307603686635945 0.025433475492840866 0.44969410190649367 0.027635502327828926
14.7 210 7,0.5857142857142856 0.031679397554099424 0.40182164565570544 0.03134768348520851
44.1 630 5,0.37004608294930874 0.02528695491577178 0.2108290382035986 0.020951578495736724
44.1 336 4,0.293010752688172 0.027202117403496765 0.16856256511472564 0.020149416009318823
44.1 630 4,0.4390681003584231 0.023820367625728586 0.26133887904809683 0.02139433365012873
14.7 504 6,0.6818996415770612 0.01850592971684711 0.5016263192524754 0.027097470710943684
44.1 336 8,0.2313748079877112 0.02507176151286798 0.12651274758685374 0.01636401123781438
44.1 420 8,0.26973886328725033 0.02291877210897677 0.1487128921362583 0.016966347428093213
14.7 420 8,0.6556067588325655 0.023667382062709866 0.4750507479191826 0.02855404885009803
14.7 168 3,0.6875960061443933 0.03423961927641219 0.4940008570280169 0.04308412434128239
29.4 420 3,0.642089093701997 0.024411642256485285 0.4457732503834199 0.029468339366004685
29.4 630 7,0.5015873015873016 0.022415225072220924 0.3188202553754316 0.025037530942598436
29.4 168 8,0.2932027649769585 0.036190114331892 0.16680778039473082 0.026493627098251937
73.5 168 2,0.5343701996927802 0.0468863971934139 0.3570659557379331 0.04381209042555044
44.1 210 8,0.18125960061443938 0.031236097400403617 0.09754376850196175 0.018994236154176614
14.7 210 2,0.8276497695852533 0.03317758996383283 0.6722315921461047 0.06371809763137189
73.5 630 5,0.15873015873015875 0.017081493023520532 0.07903312999267033 0.010386982930240264
44.1 630 6,0.34782386072708654 0.02440372032623466 0.19489367810705532 0.019919276861745907
73.5 420 5,0.11628264208909371 0.014093649677405954 0.05928262183055614 0.007947665831203751
